country,province,case_year,case_month,cases
ve,barinas,2003,9,195
ve,barinas,2003,10,155
ve,barinas,2003,11,179
ve,barinas,2003,12,162
ve,barinas,2004,1,106
ve,barinas,2004,2,91
ve,barinas,2004,3,71
ve,barinas,2004,4,46
ve,barinas,2004,5,175
ve,barinas,2004,6,183
ve,barinas,2004,7,156
ve,barinas,2004,8,237
ve,barinas,2004,9,188
ve,barinas,2004,10,138
ve,barinas,2004,11,196
ve,barinas,2004,12,141
ve,barinas,2005,1,302
ve,barinas,2005,2,237
ve,barinas,2005,3,143
ve,barinas,2005,4,94
ve,barinas,2005,5,175
ve,barinas,2005,6,299
ve,barinas,2005,7,339
ve,barinas,2005,8,443
ve,barinas,2005,9,338
ve,barinas,2005,10,494
ve,barinas,2005,11,270
ve,barinas,2005,12,150
ve,barinas,2006,1,153
ve,barinas,2006,2,104
ve,barinas,2006,3,108
ve,barinas,2006,4,148
ve,barinas,2006,5,612
ve,barinas,2006,6,418
ve,barinas,2006,7,268
ve,barinas,2006,8,150
ve,barinas,2006,9,109
ve,barinas,2006,10,115
ve,barinas,2006,11,90
ve,barinas,2006,12,92
ve,barinas,2007,1,108
ve,barinas,2007,2,116
ve,barinas,2007,3,88
ve,barinas,2007,4,80
ve,barinas,2007,5,128
ve,barinas,2007,6,178
ve,barinas,2007,7,272
ve,barinas,2007,8,350
ve,barinas,2007,9,271
ve,barinas,2007,10,286
ve,barinas,2007,11,248
ve,barinas,2007,12,247
ve,barinas,2008,1,232
ve,barinas,2008,2,158
ve,barinas,2008,3,127
ve,barinas,2008,4,88
ve,barinas,2008,5,86
ve,barinas,2008,6,272
ve,barinas,2008,7,533
ve,barinas,2008,8,406
ve,barinas,2008,9,365
ve,barinas,2008,10,234
ve,barinas,2008,11,205
ve,barinas,2008,12,255
ve,barinas,2009,1,163
ve,barinas,2009,2,164
ve,barinas,2009,3,200
ve,barinas,2009,4,161
ve,barinas,2009,5,240
ve,barinas,2009,6,587
ve,barinas,2009,7,562
ve,barinas,2009,8,636
ve,barinas,2009,9,402
ve,barinas,2009,10,366
ve,barinas,2009,11,419
ve,barinas,2009,12,291
ve,barinas,2010,1,215
ve,barinas,2010,2,214
ve,barinas,2010,3,187
ve,barinas,2010,4,181
ve,barinas,2010,5,450
ve,barinas,2010,6,558
ve,barinas,2010,7,400
ve,barinas,2010,8,205
ve,barinas,2010,9,106
ve,barinas,2010,10,126
ve,barinas,2010,11,261
ve,barinas,2010,12,146
ve,barinas,2011,1,116
ve,barinas,2011,2,54
ve,barinas,2011,3,55
ve,barinas,2011,4,40
ve,barinas,2011,5,86
ve,barinas,2011,6,111
ve,barinas,2011,7,98
ve,barinas,2011,8,115
ve,barinas,2011,9,65
ve,barinas,2011,10,101
ve,barinas,2011,11,109
ve,barinas,2011,12,159
ve,barinas,2012,1,170
ve,barinas,2012,2,95
ve,barinas,2012,3,100
ve,barinas,2012,4,142
ve,barinas,2012,5,328
ve,barinas,2012,6,465
ve,barinas,2012,7,590
ve,barinas,2012,8,415
ve,barinas,2012,9,329
ve,barinas,2012,10,269
ve,barinas,2012,11,260
ve,barinas,2012,12,171
ve,barinas,2013,1,148
ve,barinas,2013,2,184
ve,barinas,2013,3,140
ve,barinas,2013,4,132
ve,barinas,2013,5,157
ve,barinas,2013,6,225
ve,barinas,2013,7,233
ve,barinas,2013,8,165
ve,barinas,2013,9,171
ve,barinas,2013,10,151
ve,barinas,2013,11,129
ve,barinas,2013,12,176
ve,barinas,2014,1,114
ve,barinas,2014,2,133
ve,barinas,2014,3,126
ve,barinas,2014,4,84
ve,barinas,2014,5,123
ve,barinas,2014,6,423
ve,barinas,2014,7,462
ve,barinas,2014,8,581
ve,barinas,2014,9,833
ve,barinas,2014,10,505
ve,barinas,2014,11,330
ve,barinas,2014,12,128
ve,barinas,2015,1,44
ve,barinas,2015,2,26
ve,barinas,2015,3,47
ve,barinas,2015,4,33
ve,barinas,2015,5,46
ve,barinas,2015,6,100
ve,barinas,2015,7,113
ve,barinas,2015,8,140
ve,barinas,2015,9,81
ve,barinas,2015,10,83
ve,barinas,2015,11,109
ve,barinas,2015,12,119
ve,bolivar,2001,1,68
ve,bolivar,2001,2,91
ve,bolivar,2001,3,39
ve,bolivar,2001,4,30
ve,bolivar,2001,5,50
ve,bolivar,2001,6,44
ve,bolivar,2001,7,110
ve,bolivar,2001,8,534
ve,bolivar,2001,9,2501
ve,bolivar,2001,10,1386
ve,bolivar,2001,11,377
ve,bolivar,2001,12,232
ve,bolivar,2002,1,182
ve,bolivar,2002,2,157
ve,bolivar,2002,3,189
ve,bolivar,2002,4,170
ve,bolivar,2002,5,102
ve,bolivar,2002,6,124
ve,bolivar,2002,7,216
ve,bolivar,2002,8,169
ve,bolivar,2002,9,357
ve,bolivar,2002,10,275
ve,bolivar,2002,11,141
ve,bolivar,2002,12,111
ve,bolivar,2003,1,15
ve,bolivar,2003,2,24
ve,bolivar,2003,3,34
ve,bolivar,2003,4,37
ve,bolivar,2003,5,42
ve,bolivar,2003,6,94
ve,bolivar,2003,7,16
ve,bolivar,2003,8,42
ve,bolivar,2003,9,252
ve,bolivar,2003,10,179
ve,bolivar,2003,11,128
ve,bolivar,2003,12,121
ve,bolivar,2004,1,94
ve,bolivar,2004,2,108
ve,bolivar,2004,3,142
ve,bolivar,2004,4,90
ve,bolivar,2004,5,125
ve,bolivar,2004,6,102
ve,bolivar,2004,7,131
ve,bolivar,2004,8,152
ve,bolivar,2004,9,190
ve,bolivar,2004,10,215
ve,bolivar,2004,11,259
ve,bolivar,2004,12,87
ve,bolivar,2005,1,213
ve,bolivar,2005,2,179
ve,bolivar,2005,3,133
ve,bolivar,2005,4,93
ve,bolivar,2005,5,130
ve,bolivar,2005,6,101
ve,bolivar,2005,7,111
ve,bolivar,2005,8,184
ve,bolivar,2005,9,204
ve,bolivar,2005,10,207
ve,bolivar,2005,11,93
ve,bolivar,2005,12,62
ve,bolivar,2006,1,139
ve,bolivar,2006,2,117
ve,bolivar,2006,3,123
ve,bolivar,2006,4,99
ve,bolivar,2006,5,207
ve,bolivar,2006,6,84
ve,bolivar,2006,7,196
ve,bolivar,2006,8,260
ve,bolivar,2006,9,252
ve,bolivar,2006,10,326
ve,bolivar,2006,11,231
ve,bolivar,2006,12,130
ve,bolivar,2007,1,179
ve,bolivar,2007,2,227
ve,bolivar,2007,3,256
ve,bolivar,2007,4,219
ve,bolivar,2007,5,149
ve,bolivar,2007,6,130
ve,bolivar,2007,7,165
ve,bolivar,2007,8,325
ve,bolivar,2007,9,422
ve,bolivar,2007,10,338
ve,bolivar,2007,11,178
ve,bolivar,2007,12,125
ve,bolivar,2008,1,158
ve,bolivar,2008,2,323
ve,bolivar,2008,3,213
ve,bolivar,2008,4,95
ve,bolivar,2008,5,71
ve,bolivar,2008,6,97
ve,bolivar,2008,7,66
ve,bolivar,2008,8,94
ve,bolivar,2008,9,175
ve,bolivar,2008,10,201
ve,bolivar,2008,11,223
ve,bolivar,2008,12,184
ve,bolivar,2009,1,247
ve,bolivar,2009,2,285
ve,bolivar,2009,3,311
ve,bolivar,2009,4,85
ve,bolivar,2009,5,62
ve,bolivar,2009,6,56
ve,bolivar,2009,7,52
ve,bolivar,2009,8,135
ve,bolivar,2009,9,136
ve,bolivar,2009,10,214
ve,bolivar,2009,11,279
ve,bolivar,2009,12,72
ve,bolivar,2010,1,84
ve,bolivar,2010,2,114
ve,bolivar,2010,3,127
ve,bolivar,2010,4,63
ve,bolivar,2010,5,155
ve,bolivar,2010,6,180
ve,bolivar,2010,7,153
ve,bolivar,2010,8,266
ve,bolivar,2010,9,216
ve,bolivar,2010,10,296
ve,bolivar,2010,11,308
ve,bolivar,2010,12,106
ve,bolivar,2011,1,246
ve,bolivar,2011,2,196
ve,bolivar,2011,3,136
ve,bolivar,2011,4,80
ve,bolivar,2011,5,132
ve,bolivar,2011,6,93
ve,bolivar,2011,7,97
ve,bolivar,2011,8,151
ve,bolivar,2011,9,153
ve,bolivar,2011,10,214
ve,bolivar,2011,11,183
ve,bolivar,2011,12,183
ve,bolivar,2012,1,354
ve,bolivar,2012,2,236
ve,bolivar,2012,3,226
ve,bolivar,2012,4,156
ve,bolivar,2012,5,125
ve,bolivar,2012,6,146
ve,bolivar,2012,7,288
ve,bolivar,2012,8,231
ve,bolivar,2012,9,253
ve,bolivar,2012,10,215
ve,bolivar,2012,11,149
ve,bolivar,2012,12,74
ve,bolivar,2013,1,90
ve,bolivar,2013,2,100
ve,bolivar,2013,3,92
ve,bolivar,2013,4,98
ve,bolivar,2013,5,55
ve,bolivar,2013,6,139
ve,bolivar,2013,7,146
ve,bolivar,2013,8,124
ve,bolivar,2013,9,145
ve,bolivar,2013,10,172
ve,bolivar,2013,11,121
ve,bolivar,2013,12,109
ve,bolivar,2014,1,102
ve,bolivar,2014,2,198
ve,bolivar,2014,3,261
ve,bolivar,2014,4,185
ve,bolivar,2014,5,118
ve,bolivar,2014,6,182
ve,bolivar,2014,7,209
ve,bolivar,2014,8,427
ve,bolivar,2014,9,1088
ve,bolivar,2014,10,1303
ve,bolivar,2014,11,686
ve,bolivar,2014,12,422
ve,bolivar,2015,1,288
ve,bolivar,2015,2,242
ve,bolivar,2015,3,137
ve,bolivar,2015,4,130
ve,bolivar,2015,5,87
ve,bolivar,2015,6,155
ve,bolivar,2015,7,206
ve,bolivar,2015,8,256
ve,bolivar,2015,9,303
ve,bolivar,2015,10,227
ve,bolivar,2015,11,271
ve,bolivar,2015,12,238
ve,carabobo,2001,1,69
ve,carabobo,2001,2,70
ve,carabobo,2001,3,44
ve,carabobo,2001,4,45
ve,carabobo,2001,5,49
ve,carabobo,2001,6,70
ve,carabobo,2001,7,103
ve,carabobo,2001,8,114
ve,carabobo,2001,9,162
ve,carabobo,2001,10,177
ve,carabobo,2001,11,101
ve,carabobo,2001,12,102
ve,carabobo,2002,1,92
ve,carabobo,2002,2,60
ve,carabobo,2002,3,42
ve,carabobo,2002,4,41
ve,carabobo,2002,5,34
ve,carabobo,2002,6,33
ve,carabobo,2002,7,61
ve,carabobo,2002,8,76
ve,carabobo,2002,9,89
ve,carabobo,2002,10,76
ve,carabobo,2002,11,79
ve,carabobo,2002,12,83
ve,carabobo,2003,1,41
ve,carabobo,2003,2,30
ve,carabobo,2003,3,27
ve,carabobo,2003,4,28
ve,carabobo,2003,5,21
ve,carabobo,2003,6,51
ve,carabobo,2003,7,33
ve,carabobo,2003,8,33
ve,carabobo,2003,9,103
ve,carabobo,2003,10,122
ve,carabobo,2003,11,92
ve,carabobo,2003,12,82
ve,carabobo,2004,1,90
ve,carabobo,2004,2,103
ve,carabobo,2004,3,125
ve,carabobo,2004,4,62
ve,carabobo,2004,5,51
ve,carabobo,2004,6,71
ve,carabobo,2004,7,103
ve,carabobo,2004,8,136
ve,carabobo,2004,9,137
ve,carabobo,2004,10,178
ve,carabobo,2004,11,187
ve,carabobo,2004,12,136
ve,carabobo,2005,1,267
ve,carabobo,2005,2,244
ve,carabobo,2005,3,180
ve,carabobo,2005,4,148
ve,carabobo,2005,5,217
ve,carabobo,2005,6,477
ve,carabobo,2005,7,780
ve,carabobo,2005,8,1124
ve,carabobo,2005,9,702
ve,carabobo,2005,10,426
ve,carabobo,2005,11,146
ve,carabobo,2005,12,58
ve,carabobo,2006,1,163
ve,carabobo,2006,2,115
ve,carabobo,2006,3,111
ve,carabobo,2006,4,127
ve,carabobo,2006,5,147
ve,carabobo,2006,6,149
ve,carabobo,2006,7,156
ve,carabobo,2006,8,149
ve,carabobo,2006,9,254
ve,carabobo,2006,10,320
ve,carabobo,2006,11,128
ve,carabobo,2006,12,92
ve,carabobo,2007,1,153
ve,carabobo,2007,2,171
ve,carabobo,2007,3,94
ve,carabobo,2007,4,92
ve,carabobo,2007,5,96
ve,carabobo,2007,6,207
ve,carabobo,2007,7,416
ve,carabobo,2007,8,506
ve,carabobo,2007,9,472
ve,carabobo,2007,10,371
ve,carabobo,2007,11,152
ve,carabobo,2007,12,141
ve,carabobo,2008,1,229
ve,carabobo,2008,2,260
ve,carabobo,2008,3,157
ve,carabobo,2008,4,78
ve,carabobo,2008,5,97
ve,carabobo,2008,6,113
ve,carabobo,2008,7,89
ve,carabobo,2008,8,124
ve,carabobo,2008,9,163
ve,carabobo,2008,10,151
ve,carabobo,2008,11,190
ve,carabobo,2008,12,238
ve,carabobo,2009,1,268
ve,carabobo,2009,2,183
ve,carabobo,2009,3,190
ve,carabobo,2009,4,81
ve,carabobo,2009,5,68
ve,carabobo,2009,6,106
ve,carabobo,2009,7,85
ve,carabobo,2009,8,257
ve,carabobo,2009,9,424
ve,carabobo,2009,10,710
ve,carabobo,2009,11,897
ve,carabobo,2009,12,478
ve,carabobo,2010,1,508
ve,carabobo,2010,2,219
ve,carabobo,2010,3,167
ve,carabobo,2010,4,141
ve,carabobo,2010,5,293
ve,carabobo,2010,6,458
ve,carabobo,2010,7,665
ve,carabobo,2010,8,969
ve,carabobo,2010,9,636
ve,carabobo,2010,10,498
ve,carabobo,2010,11,484
ve,carabobo,2010,12,240
ve,carabobo,2011,1,242
ve,carabobo,2011,2,129
ve,carabobo,2011,3,103
ve,carabobo,2011,4,74
ve,carabobo,2011,5,72
ve,carabobo,2011,6,71
ve,carabobo,2011,7,56
ve,carabobo,2011,8,89
ve,carabobo,2011,9,74
ve,carabobo,2011,10,74
ve,carabobo,2011,11,91
ve,carabobo,2011,12,49
ve,carabobo,2012,1,68
ve,carabobo,2012,2,49
ve,carabobo,2012,3,40
ve,carabobo,2012,4,41
ve,carabobo,2012,5,35
ve,carabobo,2012,6,86
ve,carabobo,2012,7,179
ve,carabobo,2012,8,172
ve,carabobo,2012,9,212
ve,carabobo,2012,10,341
ve,carabobo,2012,11,263
ve,carabobo,2012,12,225
ve,carabobo,2013,1,204
ve,carabobo,2013,2,169
ve,carabobo,2013,3,275
ve,carabobo,2013,4,245
ve,carabobo,2013,5,127
ve,carabobo,2013,6,230
ve,carabobo,2013,7,268
ve,carabobo,2013,8,350
ve,carabobo,2013,9,651
ve,carabobo,2013,10,990
ve,carabobo,2013,11,1083
ve,carabobo,2013,12,993
ve,carabobo,2014,1,484
ve,carabobo,2014,2,355
ve,carabobo,2014,3,239
ve,carabobo,2014,4,102
ve,carabobo,2014,5,86
ve,carabobo,2014,6,133
ve,carabobo,2014,7,197
ve,carabobo,2014,8,594
ve,carabobo,2014,9,437
ve,carabobo,2014,10,224
ve,carabobo,2014,11,69
ve,carabobo,2014,12,43
ve,carabobo,2015,1,41
ve,carabobo,2015,2,21
ve,carabobo,2015,3,43
ve,carabobo,2015,4,24
ve,carabobo,2015,5,22
ve,carabobo,2015,6,54
ve,carabobo,2015,7,92
ve,carabobo,2015,8,297
ve,carabobo,2015,9,512
ve,carabobo,2015,10,815
ve,carabobo,2015,11,862
ve,carabobo,2015,12,303
ve,cojedes,2001,1,7
ve,cojedes,2001,2,19
ve,cojedes,2001,3,6
ve,cojedes,2001,4,11
ve,cojedes,2001,5,5
ve,cojedes,2001,6,4
ve,cojedes,2001,7,77
ve,cojedes,2001,8,172
ve,cojedes,2001,9,543
ve,cojedes,2001,10,277
ve,cojedes,2001,11,49
ve,cojedes,2001,12,62
ve,cojedes,2002,1,91
ve,cojedes,2002,2,78
ve,cojedes,2002,3,55
ve,cojedes,2002,4,43
ve,cojedes,2002,5,43
ve,cojedes,2002,6,82
ve,cojedes,2002,7,200
ve,cojedes,2002,8,107
ve,cojedes,2002,9,78
ve,cojedes,2002,10,62
ve,cojedes,2002,11,63
ve,cojedes,2002,12,38
ve,cojedes,2003,1,11
ve,cojedes,2003,2,9
ve,cojedes,2003,3,6
ve,cojedes,2003,4,3
ve,cojedes,2003,5,4
ve,cojedes,2003,6,15
ve,cojedes,2003,7,4
ve,cojedes,2003,8,7
ve,cojedes,2003,9,7
ve,cojedes,2003,10,1
ve,cojedes,2003,11,5
ve,cojedes,2003,12,10
ve,cojedes,2004,1,7
ve,cojedes,2004,2,6
ve,cojedes,2004,3,8
ve,cojedes,2004,4,9
ve,cojedes,2004,5,17
ve,cojedes,2004,6,15
ve,cojedes,2004,7,18
ve,cojedes,2004,8,8
ve,cojedes,2004,9,12
ve,cojedes,2004,10,11
ve,cojedes,2004,11,13
ve,cojedes,2004,12,13
ve,cojedes,2005,1,15
ve,cojedes,2005,2,12
ve,cojedes,2005,3,5
ve,cojedes,2005,4,7
ve,cojedes,2005,5,11
ve,cojedes,2005,6,16
ve,cojedes,2005,7,28
ve,cojedes,2005,8,90
ve,cojedes,2005,9,107
ve,cojedes,2005,10,112
ve,cojedes,2005,11,67
ve,cojedes,2005,12,62
ve,cojedes,2006,1,76
ve,cojedes,2006,2,33
ve,cojedes,2006,3,21
ve,cojedes,2006,4,36
ve,cojedes,2006,5,63
ve,cojedes,2006,6,57
ve,cojedes,2006,7,48
ve,cojedes,2006,8,52
ve,cojedes,2006,9,48
ve,cojedes,2006,10,77
ve,cojedes,2006,11,42
ve,cojedes,2006,12,36
ve,cojedes,2007,1,64
ve,cojedes,2007,2,54
ve,cojedes,2007,3,22
ve,cojedes,2007,4,28
ve,cojedes,2007,5,38
ve,cojedes,2007,6,36
ve,cojedes,2007,7,109
ve,cojedes,2007,8,139
ve,cojedes,2007,9,170
ve,cojedes,2007,10,266
ve,cojedes,2007,11,117
ve,cojedes,2007,12,80
ve,cojedes,2008,1,56
ve,cojedes,2008,2,36
ve,cojedes,2008,3,9
ve,cojedes,2008,4,10
ve,cojedes,2008,5,7
ve,cojedes,2008,6,16
ve,cojedes,2008,7,14
ve,cojedes,2008,8,25
ve,cojedes,2008,9,26
ve,cojedes,2008,10,20
ve,cojedes,2008,11,14
ve,cojedes,2008,12,20
ve,cojedes,2009,1,13
ve,cojedes,2009,2,15
ve,cojedes,2009,3,24
ve,cojedes,2009,4,11
ve,cojedes,2009,5,9
ve,cojedes,2009,6,39
ve,cojedes,2009,7,38
ve,cojedes,2009,8,204
ve,cojedes,2009,9,272
ve,cojedes,2009,10,352
ve,cojedes,2009,11,278
ve,cojedes,2009,12,127
ve,cojedes,2010,1,99
ve,cojedes,2010,2,40
ve,cojedes,2010,3,29
ve,cojedes,2010,4,26
ve,cojedes,2010,5,68
ve,cojedes,2010,6,96
ve,cojedes,2010,7,87
ve,cojedes,2010,8,62
ve,cojedes,2010,9,54
ve,cojedes,2010,10,52
ve,cojedes,2010,11,105
ve,cojedes,2010,12,37
ve,cojedes,2011,1,33
ve,cojedes,2011,2,18
ve,cojedes,2011,3,12
ve,cojedes,2011,4,15
ve,cojedes,2011,5,18
ve,cojedes,2011,6,19
ve,cojedes,2011,7,14
ve,cojedes,2011,8,24
ve,cojedes,2011,9,15
ve,cojedes,2011,10,29
ve,cojedes,2011,11,39
ve,cojedes,2011,12,31
ve,cojedes,2012,1,37
ve,cojedes,2012,2,13
ve,cojedes,2012,3,23
ve,cojedes,2012,4,23
ve,cojedes,2012,5,42
ve,cojedes,2012,6,71
ve,cojedes,2012,7,201
ve,cojedes,2012,8,203
ve,cojedes,2012,9,250
ve,cojedes,2012,10,203
ve,cojedes,2012,11,131
ve,cojedes,2012,12,55
ve,cojedes,2013,1,17
ve,cojedes,2013,2,36
ve,cojedes,2013,3,43
ve,cojedes,2013,4,30
ve,cojedes,2013,5,34
ve,cojedes,2013,6,31
ve,cojedes,2013,7,38
ve,cojedes,2013,8,35
ve,cojedes,2013,9,52
ve,cojedes,2013,10,46
ve,cojedes,2013,11,83
ve,cojedes,2013,12,130
ve,cojedes,2014,1,103
ve,cojedes,2014,2,115
ve,cojedes,2014,3,58
ve,cojedes,2014,4,24
ve,cojedes,2014,5,16
ve,cojedes,2014,6,44
ve,cojedes,2014,7,55
ve,cojedes,2014,8,173
ve,cojedes,2014,9,398
ve,cojedes,2014,10,250
ve,cojedes,2014,11,102
ve,cojedes,2014,12,45
ve,cojedes,2015,1,16
ve,cojedes,2015,2,17
ve,cojedes,2015,3,26
ve,cojedes,2015,4,16
ve,cojedes,2015,5,11
ve,cojedes,2015,6,22
ve,cojedes,2015,7,78
ve,cojedes,2015,8,339
ve,cojedes,2015,9,300
ve,cojedes,2015,10,336
ve,cojedes,2015,11,190
ve,cojedes,2015,12,105
ve,delta amacuro,2001,1,0
ve,delta amacuro,2001,2,0
ve,delta amacuro,2001,3,0
ve,delta amacuro,2001,4,0
ve,delta amacuro,2001,5,1
ve,delta amacuro,2001,6,0
ve,delta amacuro,2001,7,0
ve,delta amacuro,2001,8,28
ve,delta amacuro,2001,9,141
ve,delta amacuro,2001,10,65
ve,delta amacuro,2001,11,18
ve,delta amacuro,2001,12,6
ve,delta amacuro,2002,1,0
ve,delta amacuro,2002,2,7
ve,delta amacuro,2002,3,6
ve,delta amacuro,2002,4,4
ve,delta amacuro,2002,5,3
ve,delta amacuro,2002,6,3
ve,delta amacuro,2002,7,6
ve,delta amacuro,2002,8,0
ve,delta amacuro,2002,9,1
ve,delta amacuro,2002,10,0
ve,delta amacuro,2002,11,2
ve,delta amacuro,2002,12,1
ve,delta amacuro,2003,1,0
ve,delta amacuro,2003,2,0
ve,delta amacuro,2003,3,2
ve,delta amacuro,2003,4,6
ve,delta amacuro,2003,5,0
ve,delta amacuro,2003,6,0
ve,delta amacuro,2003,7,4
ve,delta amacuro,2003,8,20
ve,delta amacuro,2003,9,30
ve,delta amacuro,2003,10,20
ve,delta amacuro,2003,11,17
ve,delta amacuro,2003,12,4
ve,delta amacuro,2004,1,1
ve,delta amacuro,2004,2,0
ve,delta amacuro,2004,3,8
ve,delta amacuro,2004,4,0
ve,delta amacuro,2004,5,7
ve,delta amacuro,2004,6,6
ve,delta amacuro,2004,7,13
ve,delta amacuro,2004,8,14
ve,delta amacuro,2004,9,5
ve,delta amacuro,2004,10,0
ve,delta amacuro,2004,11,1
ve,delta amacuro,2004,12,7
ve,delta amacuro,2005,1,7
ve,delta amacuro,2005,2,7
ve,delta amacuro,2005,3,7
ve,delta amacuro,2005,4,10
ve,delta amacuro,2005,5,4
ve,delta amacuro,2005,6,2
ve,delta amacuro,2005,7,6
ve,delta amacuro,2005,8,13
ve,delta amacuro,2005,9,26
ve,delta amacuro,2005,10,18
ve,delta amacuro,2005,11,6
ve,delta amacuro,2005,12,5
ve,delta amacuro,2006,1,10
ve,delta amacuro,2006,2,9
ve,delta amacuro,2006,3,12
ve,delta amacuro,2006,4,6
ve,delta amacuro,2006,5,4
ve,delta amacuro,2006,6,12
ve,delta amacuro,2006,7,17
ve,delta amacuro,2006,8,87
ve,delta amacuro,2006,9,111
ve,delta amacuro,2006,10,85
ve,delta amacuro,2006,11,22
ve,delta amacuro,2006,12,12
ve,delta amacuro,2007,1,21
ve,delta amacuro,2007,2,35
ve,delta amacuro,2007,3,30
ve,delta amacuro,2007,4,47
ve,delta amacuro,2007,5,17
ve,delta amacuro,2007,6,34
ve,delta amacuro,2007,7,38
ve,delta amacuro,2007,8,68
ve,delta amacuro,2007,9,82
ve,delta amacuro,2007,10,41
ve,delta amacuro,2007,11,6
ve,delta amacuro,2007,12,12
ve,delta amacuro,2008,1,3
ve,delta amacuro,2008,2,2
ve,delta amacuro,2008,3,3
ve,delta amacuro,2008,4,0
ve,delta amacuro,2008,5,2
ve,delta amacuro,2008,6,0
ve,delta amacuro,2008,7,3
ve,delta amacuro,2008,8,4
ve,delta amacuro,2008,9,5
ve,delta amacuro,2008,10,2
ve,delta amacuro,2008,11,1
ve,delta amacuro,2008,12,1
ve,delta amacuro,2009,1,6
ve,delta amacuro,2009,2,8
ve,delta amacuro,2009,3,2
ve,delta amacuro,2009,4,17
ve,delta amacuro,2009,5,26
ve,delta amacuro,2009,6,21
ve,delta amacuro,2009,7,21
ve,delta amacuro,2009,8,43
ve,delta amacuro,2009,9,42
ve,delta amacuro,2009,10,21
ve,delta amacuro,2009,11,17
ve,delta amacuro,2009,12,1
ve,delta amacuro,2010,1,1
ve,delta amacuro,2010,2,7
ve,delta amacuro,2010,3,6
ve,delta amacuro,2010,4,13
ve,delta amacuro,2010,5,48
ve,delta amacuro,2010,6,32
ve,delta amacuro,2010,7,112
ve,delta amacuro,2010,8,112
ve,delta amacuro,2010,9,62
ve,delta amacuro,2010,10,51
ve,delta amacuro,2010,11,49
ve,delta amacuro,2010,12,22
ve,delta amacuro,2011,1,41
ve,delta amacuro,2011,2,23
ve,delta amacuro,2011,3,13
ve,delta amacuro,2011,4,16
ve,delta amacuro,2011,5,39
ve,delta amacuro,2011,6,31
ve,delta amacuro,2011,7,40
ve,delta amacuro,2011,8,66
ve,delta amacuro,2011,9,50
ve,delta amacuro,2011,10,34
ve,delta amacuro,2011,11,31
ve,delta amacuro,2011,12,33
ve,delta amacuro,2012,1,36
ve,delta amacuro,2012,2,34
ve,delta amacuro,2012,3,39
ve,delta amacuro,2012,4,46
ve,delta amacuro,2012,5,41
ve,delta amacuro,2012,6,112
ve,delta amacuro,2012,7,151
ve,delta amacuro,2012,8,124
ve,delta amacuro,2012,9,138
ve,delta amacuro,2012,10,90
ve,delta amacuro,2012,11,34
ve,delta amacuro,2012,12,18
ve,delta amacuro,2013,1,19
ve,delta amacuro,2013,2,11
ve,delta amacuro,2013,3,30
ve,delta amacuro,2013,4,33
ve,delta amacuro,2013,5,32
ve,delta amacuro,2013,6,67
ve,delta amacuro,2013,7,77
ve,delta amacuro,2013,8,70
ve,delta amacuro,2013,9,124
ve,delta amacuro,2013,10,93
ve,delta amacuro,2013,11,37
ve,delta amacuro,2013,12,22
ve,delta amacuro,2014,1,23
ve,delta amacuro,2014,2,48
ve,delta amacuro,2014,3,45
ve,delta amacuro,2014,4,52
ve,delta amacuro,2014,5,45
ve,delta amacuro,2014,6,159
ve,delta amacuro,2014,7,169
ve,delta amacuro,2014,8,216
ve,delta amacuro,2014,9,311
ve,delta amacuro,2014,10,207
ve,delta amacuro,2014,11,89
ve,delta amacuro,2014,12,73
ve,delta amacuro,2015,1,74
ve,delta amacuro,2015,2,59
ve,delta amacuro,2015,3,87
ve,delta amacuro,2015,4,49
ve,delta amacuro,2015,5,45
ve,delta amacuro,2015,6,44
ve,delta amacuro,2015,7,54
ve,delta amacuro,2015,8,95
ve,delta amacuro,2015,9,72
ve,delta amacuro,2015,10,80
ve,delta amacuro,2015,11,35
ve,delta amacuro,2015,12,33
ve,distrito capital,2001,1,259
ve,distrito capital,2001,2,183
ve,distrito capital,2001,3,201
ve,distrito capital,2001,4,234
ve,distrito capital,2001,5,191
ve,distrito capital,2001,6,460
ve,distrito capital,2001,7,765
ve,distrito capital,2001,8,1333
ve,distrito capital,2001,9,5451
ve,distrito capital,2001,10,4528
ve,distrito capital,2001,11,1187
ve,distrito capital,2001,12,565
ve,distrito capital,2002,1,282
ve,distrito capital,2002,2,186
ve,distrito capital,2002,3,93
ve,distrito capital,2002,4,68
ve,distrito capital,2002,5,53
ve,distrito capital,2002,6,56
ve,distrito capital,2002,7,78
ve,distrito capital,2002,8,80
ve,distrito capital,2002,9,138
ve,distrito capital,2002,10,125
ve,distrito capital,2002,11,177
ve,distrito capital,2002,12,144
ve,distrito capital,2003,1,55
ve,distrito capital,2003,2,48
ve,distrito capital,2003,3,76
ve,distrito capital,2003,4,47
ve,distrito capital,2003,5,53
ve,distrito capital,2003,6,121
ve,distrito capital,2003,7,97
ve,distrito capital,2003,8,163
ve,distrito capital,2003,9,349
ve,distrito capital,2003,10,493
ve,distrito capital,2003,11,753
ve,distrito capital,2003,12,920
ve,distrito capital,2004,1,499
ve,distrito capital,2004,2,327
ve,distrito capital,2004,3,260
ve,distrito capital,2004,4,98
ve,distrito capital,2004,5,215
ve,distrito capital,2004,6,160
ve,distrito capital,2004,7,168
ve,distrito capital,2004,8,152
ve,distrito capital,2004,9,165
ve,distrito capital,2004,10,226
